SKU,MaterialName,Category,Supplier,UnitPrice,StockQty,Status,UpdatedAt
SKU-001043,Material2043,Fixture,Umbrella,20.81,1301,Backorder,2026-06-26
SKU-001044,Material2044,Consumable,Acme Corp,22.18,1308,Active,2026-01-10
SKU-001045,Material2045,Raw Material,Umbrella,23.55,1315,Discontinued,2026-02-21
SKU-001046,Material2046,Component,Acme Corp,24.92,1322,Pending,2026-03-05
SKU-001047,Material2047,Packaging,Umbrella,26.29,1329,Backorder,2026-04-16
SKU-001048,Material2048,Fixture,Acme Corp,27.66,1336,Active,2026-05-27
SKU-001049,Material2049,Consumable,Umbrella,29.03,1343,Discontinued,2026-06-11
SKU-001050,Material2050,Raw Material,Acme Corp,30.40,1350,Pending,2026-01-22
SKU-001051,Material2051,Component,Umbrella,31.77,1357,Backorder,2026-02-06
SKU-001052,Material2052,Packaging,Acme Corp,33.14,1364,Active,2026-03-17
SKU-001053,Material2053,Fixture,Umbrella,34.51,1371,Discontinued,2026-04-01
SKU-001054,Material2054,Consumable,Acme Corp,35.88,1378,Pending,2026-05-12
SKU-001055,Material2055,Raw Material,Umbrella,37.25,1385,Backorder,2026-06-23
SKU-001056,Material2056,Component,Acme Corp,38.62,1392,Active,2026-01-07
SKU-001057,Material2057,Packaging,Umbrella,39.99,1399,Discontinued,2026-02-18
SKU-001058,Material2058,Fixture,Acme Corp,41.36,1406,Pending,2026-03-02
SKU-001059,Material2059,Consumable,Umbrella,42.73,1413,Backorder,2026-04-13
SKU-001060,Material2060,Raw Material,Acme Corp,44.10,1420,Active,2026-05-24
SKU-001061,Material2061,Component,Umbrella,45.47,1427,Discontinued,2026-06-08
SKU-001062,Material2062,Packaging,Acme Corp,46.84,1434,Pending,2026-01-19
SKU-001063,Material2063,Fixture,Umbrella,48.21,1441,Backorder,2026-02-03
SKU-001064,Material2064,Consumable,Acme Corp,49.58,1448,Active,2026-03-14
SKU-001065,Material2065,Raw Material,Umbrella,50.95,1455,Discontinued,2026-04-25
SKU-001066,Material2066,Component,Acme Corp,52.32,1462,Pending,2026-05-09
SKU-001067,Material2067,Packaging,Umbrella,53.69,1469,Backorder,2026-06-20
SKU-001068,Material2068,Fixture,Acme Corp,55.06,1476,Active,2026-01-04
SKU-001069,Material2069,Consumable,Umbrella,56.43,1483,Discontinued,2026-02-15
SKU-001070,Material2070,Raw Material,Acme Corp,57.80,1490,Pending,2026-03-26
SKU-001071,Material2071,Component,Umbrella,10.27,1497,Backorder,2026-04-10
SKU-001072,Material2072,Packaging,Acme Corp,11.64,1504,Active,2026-05-21
SKU-001073,Material2073,Fixture,Umbrella,13.01,1511,Discontinued,2026-06-05
SKU-001074,Material2074,Consumable,Acme Corp,14.38,1518,Pending,2026-01-16
SKU-001075,Material2075,Raw Material,Umbrella,15.75,1525,Backorder,2026-02-27
SKU-001076,Material2076,Component,Acme Corp,17.12,1532,Active,2026-03-11
SKU-001077,Material2077,Packaging,Umbrella,18.49,1539,Discontinued,2026-04-22
SKU-001078,Material2078,Fixture,Acme Corp,19.86,1546,Pending,2026-05-06
SKU-001079,Material2079,Consumable,Umbrella,21.23,1553,Backorder,2026-06-17
SKU-001080,Material2080,Raw Material,Acme Corp,22.60,1560,Active,2026-01-01
SKU-001081,Material2081,Component,Umbrella,23.97,1567,Discontinued,2026-02-12
SKU-001082,Material2082,Packaging,Acme Corp,25.34,1574,Pending,2026-03-23
SKU-001083,Material2083,Fixture,Umbrella,26.71,1581,Backorder,2026-04-07
SKU-001084,Material2084,Consumable,Acme Corp,28.08,1588,Active,2026-05-18
SKU-001085,Material2085,Raw Material,Umbrella,29.45,1595,Discontinued,2026-06-02
SKU-001086,Material2086,Component,Acme Corp,30.82,1602,Pending,2026-01-13
SKU-001087,Material2087,Packaging,Umbrella,32.19,1609,Backorder,2026-02-24
SKU-001088,Material2088,Fixture,Acme Corp,33.56,1616,Active,2026-03-08
SKU-001089,Material2089,Consumable,Umbrella,34.93,1623,Discontinued,2026-04-19
SKU-001090,Material2090,Raw Material,Acme Corp,36.30,1630,Pending,2026-05-03
SKU-001091,Material2091,Component,Umbrella,37.67,1637,Backorder,2026-06-14
SKU-001092,Material2092,Packaging,Acme Corp,39.04,1644,Active,2026-01-25
SKU-001093,Material2093,Fixture,Umbrella,40.41,1651,Discontinued,2026-02-09
SKU-001094,Material2094,Consumable,Acme Corp,41.78,1658,Pending,2026-03-20
SKU-001095,Material2095,Raw Material,Umbrella,43.15,1665,Backorder,2026-04-04
SKU-001096,Material2096,Component,Acme Corp,44.52,1672,Active,2026-05-15
SKU-001097,Material2097,Packaging,Umbrella,45.89,1679,Discontinued,2026-06-26
SKU-001098,Material2098,Fixture,Acme Corp,47.26,1686,Pending,2026-01-10
SKU-001099,Material2099,Consumable,Umbrella,48.63,1693,Backorder,2026-02-21
SKU-001100,Material2100,Raw Material,Acme Corp,50.00,1700,Active,2026-03-05
SKU-001101,Material2101,Component,Umbrella,51.37,1707,Discontinued,2026-04-16
SKU-001102,Material2102,Packaging,Acme Corp,52.74,1714,Pending,2026-05-27
SKU-001103,Material2103,Fixture,Umbrella,54.11,1721,Backorder,2026-06-11
SKU-001104,Material2104,Consumable,Acme Corp,55.48,1728,Active,2026-01-22
SKU-001105,Material2105,Raw Material,Umbrella,56.85,1735,Discontinued,2026-02-06
SKU-001106,Material2106,Component,Acme Corp,58.22,1742,Pending,2026-03-17
SKU-001107,Material2107,Packaging,Umbrella,10.69,1749,Backorder,2026-04-01
SKU-001108,Material2108,Fixture,Acme Corp,12.06,1756,Active,2026-05-12
SKU-001109,Material2109,Consumable,Umbrella,13.43,1763,Discontinued,2026-06-23
SKU-001110,Material2110,Raw Material,Acme Corp,14.80,1770,Pending,2026-01-07
SKU-001111,Material2111,Component,Umbrella,16.17,1777,Backorder,2026-02-18
SKU-001112,Material2112,Packaging,Acme Corp,17.54,1784,Active,2026-03-02
SKU-001113,Material2113,Fixture,Umbrella,18.91,1791,Discontinued,2026-04-13
SKU-001114,Material2114,Consumable,Acme Corp,20.28,1798,Pending,2026-05-24
SKU-001115,Material2115,Raw Material,Umbrella,21.65,1805,Backorder,2026-06-08
SKU-001116,Material2116,Component,Acme Corp,23.02,1812,Active,2026-01-19
SKU-001117,Material2117,Packaging,Umbrella,24.39,1819,Discontinued,2026-02-03
SKU-001118,Material2118,Fixture,Acme Corp,25.76,1826,Pending,2026-03-14
SKU-001119,Material2119,Consumable,Umbrella,27.13,1833,Backorder,2026-04-25
SKU-001120,Material2120,Raw Material,Acme Corp,28.50,1840,Active,2026-05-09
SKU-001121,Material2121,Component,Umbrella,29.87,1847,Discontinued,2026-06-20
SKU-001122,Material2122,Packaging,Acme Corp,31.24,1854,Pending,2026-01-04
SKU-001123,Material2123,Fixture,Umbrella,32.61,1861,Backorder,2026-02-15
SKU-001124,Material2124,Consumable,Acme Corp,33.98,1868,Active,2026-03-26
SKU-001125,Material2125,Raw Material,Umbrella,35.35,1875,Discontinued,2026-04-10
SKU-001126,Material2126,Component,Acme Corp,36.72,1882,Pending,2026-05-21
SKU-001127,Material2127,Packaging,Umbrella,38.09,1889,Backorder,2026-06-05
SKU-001128,Material2128,Fixture,Acme Corp,39.46,1896,Active,2026-01-16
SKU-001129,Material2129,Consumable,Umbrella,40.83,1903,Discontinued,2026-02-27
SKU-001130,Material2130,Raw Material,Acme Corp,42.20,1910,Pending,2026-03-11
SKU-001131,Material2131,Component,Umbrella,43.57,1917,Backorder,2026-04-22
SKU-001132,Material2132,Packaging,Acme Corp,44.94,1924,Active,2026-05-06
SKU-001133,Material2133,Fixture,Umbrella,46.31,1931,Discontinued,2026-06-17
SKU-001134,Material2134,Consumable,Acme Corp,47.68,1938,Pending,2026-01-01
SKU-001135,Material2135,Raw Material,Umbrella,49.05,1945,Backorder,2026-02-12
SKU-001136,Material2136,Component,Acme Corp,50.42,1952,Active,2026-03-23
SKU-001137,Material2137,Packaging,Umbrella,51.79,1959,Discontinued,2026-04-07
SKU-001138,Material2138,Fixture,Acme Corp,53.16,1966,Pending,2026-05-18
SKU-001139,Material2139,Consumable,Umbrella,54.53,1973,Backorder,2026-06-02
SKU-001140,Material2140,Raw Material,Acme Corp,55.90,1980,Active,2026-01-13
SKU-001141,Material2141,Component,Umbrella,57.27,1987,Discontinued,2026-02-24
SKU-001142,Material2142,Packaging,Acme Corp,58.64,1994,Pending,2026-03-08
SKU-001143,Material2143,Fixture,Umbrella,11.11,1,Backorder,2026-04-19
SKU-001144,Material2144,Consumable,Acme Corp,12.48,8,Active,2026-05-03
SKU-001145,Material2145,Raw Material,Umbrella,13.85,15,Discontinued,2026-06-14
SKU-001146,Material2146,Component,Acme Corp,15.22,22,Pending,2026-01-25
SKU-001147,Material2147,Packaging,Umbrella,16.59,29,Backorder,2026-02-09
SKU-001148,Material2148,Fixture,Acme Corp,17.96,36,Active,2026-03-20
SKU-001149,Material2149,Consumable,Umbrella,19.33,43,Discontinued,2026-04-04
SKU-001150,Material2150,Raw Material,Acme Corp,20.70,50,Pending,2026-05-15
SKU-001151,Material2151,Component,Umbrella,22.07,57,Backorder,2026-06-26
SKU-001152,Material2152,Packaging,Acme Corp,23.44,64,Active,2026-01-10
SKU-001153,Material2153,Fixture,Umbrella,24.81,71,Discontinued,2026-02-21
SKU-001154,Material2154,Consumable,Acme Corp,26.18,78,Pending,2026-03-05
SKU-001155,Material2155,Raw Material,Umbrella,27.55,85,Backorder,2026-04-16
SKU-001156,Material2156,Component,Acme Corp,28.92,92,Active,2026-05-27
SKU-001157,Material2157,Packaging,Umbrella,30.29,99,Discontinued,2026-06-11
SKU-001158,Material2158,Fixture,Acme Corp,31.66,106,Pending,2026-01-22
SKU-001159,Material2159,Consumable,Umbrella,33.03,113,Backorder,2026-02-06
SKU-001160,Material2160,Raw Material,Acme Corp,34.40,120,Active,2026-03-17
SKU-001161,Material2161,Component,Umbrella,35.77,127,Discontinued,2026-04-01
SKU-001162,Material2162,Packaging,Acme Corp,37.14,134,Pending,2026-05-12
SKU-001163,Material2163,Fixture,Umbrella,38.51,141,Backorder,2026-06-23
SKU-001164,Material2164,Consumable,Acme Corp,39.88,148,Active,2026-01-07
SKU-001165,Material2165,Raw Material,Umbrella,41.25,155,Discontinued,2026-02-18
SKU-001166,Material2166,Component,Acme Corp,42.62,162,Pending,2026-03-02
SKU-001167,Material2167,Packaging,Umbrella,43.99,169,Backorder,2026-04-13
SKU-001168,Material2168,Fixture,Acme Corp,45.36,176,Active,2026-05-24
SKU-001169,Material2169,Consumable,Umbrella,46.73,183,Discontinued,2026-06-08
SKU-001170,Material2170,Raw Material,Acme Corp,48.10,190,Pending,2026-01-19
SKU-001171,Material2171,Component,Umbrella,49.47,197,Backorder,2026-02-03
SKU-001172,Material2172,Packaging,Acme Corp,50.84,204,Active,2026-03-14
SKU-001173,Material2173,Fixture,Umbrella,52.21,211,Discontinued,2026-04-25
SKU-001174,Material2174,Consumable,Acme Corp,53.58,218,Pending,2026-05-09
SKU-001175,Material2175,Raw Material,Umbrella,54.95,225,Backorder,2026-06-20
SKU-001176,Material2176,Component,Acme Corp,56.32,232,Active,2026-01-04
SKU-001177,Material2177,Packaging,Umbrella,57.69,239,Discontinued,2026-02-15
SKU-001178,Material2178,Fixture,Acme Corp,10.16,246,Pending,2026-03-26
SKU-001179,Material2179,Consumable,Umbrella,11.53,253,Backorder,2026-04-10
SKU-001180,Material2180,Raw Material,Acme Corp,12.90,260,Active,2026-05-21
SKU-001181,Material2181,Component,Umbrella,14.27,267,Discontinued,2026-06-05
SKU-001182,Material2182,Packaging,Acme Corp,15.64,274,Pending,2026-01-16
SKU-001183,Material2183,Fixture,Umbrella,17.01,281,Backorder,2026-02-27
SKU-001184,Material2184,Consumable,Acme Corp,18.38,288,Active,2026-03-11
SKU-001185,Material2185,Raw Material,Umbrella,19.75,295,Discontinued,2026-04-22
SKU-001186,Material2186,Component,Acme Corp,21.12,302,Pending,2026-05-06
SKU-001187,Material2187,Packaging,Umbrella,22.49,309,Backorder,2026-06-17
SKU-001188,Material2188,Fixture,Acme Corp,23.86,316,Active,2026-01-01
SKU-001189,Material2189,Consumable,Umbrella,25.23,323,Discontinued,2026-02-12
SKU-001190,Material2190,Raw Material,Acme Corp,26.60,330,Pending,2026-03-23
SKU-001191,Material2191,Component,Umbrella,27.97,337,Backorder,2026-04-07
SKU-001192,Material2192,Packaging,Acme Corp,29.34,344,Active,2026-05-18
SKU-001193,Material2193,Fixture,Umbrella,30.71,351,Discontinued,2026-06-02
SKU-001194,Material2194,Consumable,Acme Corp,32.08,358,Pending,2026-01-13
SKU-001195,Material2195,Raw Material,Umbrella,33.45,365,Backorder,2026-02-24
SKU-001196,Material2196,Component,Acme Corp,34.82,372,Active,2026-03-08
SKU-001197,Material2197,Packaging,Umbrella,36.19,379,Discontinued,2026-04-19
SKU-001198,Material2198,Fixture,Acme Corp,37.56,386,Pending,2026-05-03
SKU-001199,Material2199,Consumable,Umbrella,38.93,393,Backorder,2026-06-14
SKU-001200,Material2200,Raw Material,Acme Corp,40.30,400,Active,2026-01-25
SKU-001201,Material2201,Component,Umbrella,41.67,407,Discontinued,2026-02-09
SKU-001202,Material2202,Packaging,Acme Corp,43.04,414,Pending,2026-03-20
SKU-001203,Material2203,Fixture,Umbrella,44.41,421,Backorder,2026-04-04
SKU-001204,Material2204,Consumable,Acme Corp,45.78,428,Active,2026-05-15
SKU-001205,Material2205,Raw Material,Umbrella,47.15,435,Discontinued,2026-06-26
SKU-001206,Material2206,Component,Acme Corp,48.52,442,Pending,2026-01-10
SKU-001207,Material2207,Packaging,Umbrella,49.89,449,Backorder,2026-02-21
SKU-001208,Material2208,Fixture,Acme Corp,51.26,456,Active,2026-03-05
SKU-001209,Material2209,Consumable,Umbrella,52.63,463,Discontinued,2026-04-16
SKU-001210,Material2210,Raw Material,Acme Corp,54.00,470,Pending,2026-05-27
SKU-001211,Material2211,Component,Umbrella,55.37,477,Backorder,2026-06-11
SKU-001212,Material2212,Packaging,Acme Corp,56.74,484,Active,2026-01-22
SKU-001213,Material2213,Fixture,Umbrella,58.11,491,Discontinued,2026-02-06
SKU-001214,Material2214,Consumable,Acme Corp,10.58,498,Pending,2026-03-17
SKU-001215,Material2215,Raw Material,Umbrella,11.95,505,Backorder,2026-04-01
SKU-001216,Material2216,Component,Acme Corp,13.32,512,Active,2026-05-12
SKU-001217,Material2217,Packaging,Umbrella,14.69,519,Discontinued,2026-06-23
SKU-001218,Material2218,Fixture,Acme Corp,16.06,526,Pending,2026-01-07
SKU-001219,Material2219,Consumable,Umbrella,17.43,533,Backorder,2026-02-18
SKU-001220,Material2220,Raw Material,Acme Corp,18.80,540,Active,2026-03-02
SKU-001221,Material2221,Component,Umbrella,20.17,547,Discontinued,2026-04-13
SKU-001222,Material2222,Packaging,Acme Corp,21.54,554,Pending,2026-05-24
SKU-001223,Material2223,Fixture,Umbrella,22.91,561,Backorder,2026-06-08
SKU-001224,Material2224,Consumable,Acme Corp,24.28,568,Active,2026-01-19
SKU-001225,Material2225,Raw Material,Umbrella,25.65,575,Discontinued,2026-02-03
SKU-001226,Material2226,Component,Acme Corp,27.02,582,Pending,2026-03-14
SKU-001227,Material2227,Packaging,Umbrella,28.39,589,Backorder,2026-04-25
SKU-001228,Material2228,Fixture,Acme Corp,29.76,596,Active,2026-05-09
SKU-001229,Material2229,Consumable,Umbrella,31.13,603,Discontinued,2026-06-20
SKU-001230,Material2230,Raw Material,Acme Corp,32.50,610,Pending,2026-01-04
SKU-001231,Material2231,Component,Umbrella,33.87,617,Backorder,2026-02-15
SKU-001232,Material2232,Packaging,Acme Corp,35.24,624,Active,2026-03-26
SKU-001233,Material2233,Fixture,Umbrella,36.61,631,Discontinued,2026-04-10
SKU-001234,Material2234,Consumable,Acme Corp,37.98,638,Pending,2026-05-21
SKU-001235,Material2235,Raw Material,Umbrella,39.35,645,Backorder,2026-06-05
SKU-001236,Material2236,Component,Acme Corp,40.72,652,Active,2026-01-16
SKU-001237,Material2237,Packaging,Umbrella,42.09,659,Discontinued,2026-02-27
SKU-001238,Material2238,Fixture,Acme Corp,43.46,666,Pending,2026-03-11
SKU-001239,Material2239,Consumable,Umbrella,44.83,673,Backorder,2026-04-22
SKU-001240,Material2240,Raw Material,Acme Corp,46.20,680,Active,2026-05-06
SKU-001241,Material2241,Component,Umbrella,47.57,687,Discontinued,2026-06-17
SKU-001242,Material2242,Packaging,Acme Corp,48.94,694,Pending,2026-01-01
SKU-001243,Material2243,Fixture,Umbrella,50.31,701,Backorder,2026-02-12
SKU-001244,Material2244,Consumable,Acme Corp,51.68,708,Active,2026-03-23
SKU-001245,Material2245,Raw Material,Umbrella,53.05,715,Discontinued,2026-04-07
SKU-001246,Material2246,Component,Acme Corp,54.42,722,Pending,2026-05-18
SKU-001247,Material2247,Packaging,Umbrella,55.79,729,Backorder,2026-06-02
SKU-001248,Material2248,Fixture,Acme Corp,57.16,736,Active,2026-01-13
SKU-001249,Material2249,Consumable,Umbrella,58.53,743,Discontinued,2026-02-24
SKU-001250,Material2250,Raw Material,Acme Corp,11.00,750,Pending,2026-03-08
SKU-001251,Material2251,Component,Umbrella,12.37,757,Backorder,2026-04-19
SKU-001252,Material2252,Packaging,Acme Corp,13.74,764,Active,2026-05-03
SKU-001253,Material2253,Fixture,Umbrella,15.11,771,Discontinued,2026-06-14
SKU-001254,Material2254,Consumable,Acme Corp,16.48,778,Pending,2026-01-25
SKU-001255,Material2255,Raw Material,Umbrella,17.85,785,Backorder,2026-02-09
SKU-001256,Material2256,Component,Acme Corp,19.22,792,Active,2026-03-20
SKU-001257,Material2257,Packaging,Umbrella,20.59,799,Discontinued,2026-04-04
SKU-001258,Material2258,Fixture,Acme Corp,21.96,806,Pending,2026-05-15
SKU-001259,Material2259,Consumable,Umbrella,23.33,813,Backorder,2026-06-26
SKU-001260,Material2260,Raw Material,Acme Corp,24.70,820,Active,2026-01-10
SKU-001261,Material2261,Component,Umbrella,26.07,827,Discontinued,2026-02-21
SKU-001262,Material2262,Packaging,Acme Corp,27.44,834,Pending,2026-03-05
SKU-001263,Material2263,Fixture,Umbrella,28.81,841,Backorder,2026-04-16
SKU-001264,Material2264,Consumable,Acme Corp,30.18,848,Active,2026-05-27
SKU-001265,Material2265,Raw Material,Umbrella,31.55,855,Discontinued,2026-06-11
SKU-001266,Material2266,Component,Acme Corp,32.92,862,Pending,2026-01-22
SKU-001267,Material2267,Packaging,Umbrella,34.29,869,Backorder,2026-02-06
SKU-001268,Material2268,Fixture,Acme Corp,35.66,876,Active,2026-03-17
SKU-001269,Material2269,Consumable,Umbrella,37.03,883,Discontinued,2026-04-01
SKU-001270,Material2270,Raw Material,Acme Corp,38.40,890,Pending,2026-05-12
SKU-001271,Material2271,Component,Umbrella,39.77,897,Backorder,2026-06-23
SKU-001272,Material2272,Packaging,Acme Corp,41.14,904,Active,2026-01-07
SKU-001273,Material2273,Fixture,Umbrella,42.51,911,Discontinued,2026-02-18
SKU-001274,Material2274,Consumable,Acme Corp,43.88,918,Pending,2026-03-02
SKU-001275,Material2275,Raw Material,Umbrella,45.25,925,Backorder,2026-04-13
SKU-001276,Material2276,Component,Acme Corp,46.62,932,Active,2026-05-24
SKU-001277,Material2277,Packaging,Umbrella,47.99,939,Discontinued,2026-06-08
SKU-001278,Material2278,Fixture,Acme Corp,49.36,946,Pending,2026-01-19
SKU-001279,Material2279,Consumable,Umbrella,50.73,953,Backorder,2026-02-03
SKU-001280,Material2280,Raw Material,Acme Corp,52.10,960,Active,2026-03-14
SKU-001281,Material2281,Component,Umbrella,53.47,967,Discontinued,2026-04-25
SKU-001282,Material2282,Packaging,Acme Corp,54.84,974,Pending,2026-05-09
SKU-001283,Material2283,Fixture,Umbrella,56.21,981,Backorder,2026-06-20
SKU-001284,Material2284,Consumable,Acme Corp,57.58,988,Active,2026-01-04
SKU-001285,Material2285,Raw Material,Umbrella,10.05,995,Discontinued,2026-02-15
SKU-001286,Material2286,Component,Acme Corp,11.42,1002,Pending,2026-03-26
SKU-001287,Material2287,Packaging,Umbrella,12.79,1009,Backorder,2026-04-10
SKU-001288,Material2288,Fixture,Acme Corp,14.16,1016,Active,2026-05-21
SKU-001289,Material2289,Consumable,Umbrella,15.53,1023,Discontinued,2026-06-05
SKU-001290,Material2290,Raw Material,Acme Corp,16.90,1030,Pending,2026-01-16
SKU-001291,Material2291,Component,Umbrella,18.27,1037,Backorder,2026-02-27
SKU-001292,Material2292,Packaging,Acme Corp,19.64,1044,Active,2026-03-11
SKU-001293,Material2293,Fixture,Umbrella,21.01,1051,Discontinued,2026-04-22
SKU-001294,Material2294,Consumable,Acme Corp,22.38,1058,Pending,2026-05-06
SKU-001295,Material2295,Raw Material,Umbrella,23.75,1065,Backorder,2026-06-17
SKU-001296,Material2296,Component,Acme Corp,25.12,1072,Active,2026-01-01
SKU-001297,Material2297,Packaging,Umbrella,26.49,1079,Discontinued,2026-02-12
SKU-001298,Material2298,Fixture,Acme Corp,27.86,1086,Pending,2026-03-23
SKU-001299,Material2299,Consumable,Umbrella,29.23,1093,Backorder,2026-04-07
SKU-001300,Material2300,Raw Material,Acme Corp,30.60,1100,Active,2026-05-18
SKU-001301,Material2301,Component,Umbrella,31.97,1107,Discontinued,2026-06-02
SKU-001302,Material2302,Packaging,Acme Corp,33.34,1114,Pending,2026-01-13
SKU-001303,Material2303,Fixture,Umbrella,34.71,1121,Backorder,2026-02-24
SKU-001304,Material2304,Consumable,Acme Corp,36.08,1128,Active,2026-03-08
SKU-001305,Material2305,Raw Material,Umbrella,37.45,1135,Discontinued,2026-04-19
SKU-001306,Material2306,Component,Acme Corp,38.82,1142,Pending,2026-05-03
SKU-001307,Material2307,Packaging,Umbrella,40.19,1149,Backorder,2026-06-14
